SensorId, QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g)
2.0,0.63940001,-0.7669,-0.0323,0.0435,0.023,0.005,0.008
2.0,0.63919997,-0.76699996,-0.0319,0.0438,0.027,0.005,0.006
2.0,0.63909996,-0.76709998,-0.0316,0.0441,0.034,0.007,0.005
2.0,0.63889998,-0.76730001,-0.0313,0.0443,0.041,0.008,0.004
2.0,0.63879997,-0.76739997,-0.031,0.0444,0.041,0.001,0.001
2.0,0.63870001,-0.76749998,-0.0307,0.0444,0.041,0.001,0.0
2.0,0.63849998,-0.7676,-0.0305,0.0444,0.039,0.0,0.0
2.0,0.63839996,-0.76769996,-0.0305,0.0444,0.031,-0.004,0.0
2.0,0.6383,-0.76779997,-0.0306,0.0443,0.025,-0.004,-0.005
2.0,0.63819999,-0.76789999,-0.0308,0.0442,0.025,-0.002,-0.004
2.0,0.63809997,-0.76800001,-0.031,0.044,0.021,-0.002,-0.001
2.0,0.63800001,-0.76809996,-0.0314,0.0438,0.018,-0.001,0.0
2.0,0.63789999,-0.76809996,-0.0318,0.0436,0.019,0.006,0.003
2.0,0.63779998,-0.76819998,-0.0324,0.0432,0.017,0.013,0.008
2.0,0.63779998,-0.76819998,-0.033,0.0428,0.017,0.017,0.013
2.0,0.63779998,-0.76819998,-0.0336,0.0424,0.019,0.012,0.02
2.0,0.63769996,-0.7683,-0.0342,0.0419,0.02,0.007,0.02
2.0,0.6376,-0.7683,-0.0349,0.0413,0.016,0.008,0.015
2.0,0.6376,-0.76839995,-0.0357,0.0407,0.011,0.014,0.013
2.0,0.63749999,-0.76849997,-0.0365,0.04,0.001,0.014,0.015
2.0,0.63749999,-0.76849997,-0.0373,0.0392,-0.011,0.014,0.019
2.0,0.63739997,-0.76849997,-0.038,0.0384,-0.015,0.012,0.025
2.0,0.63729995,-0.76859999,-0.0386,0.0378,-0.013,0.015,0.024
2.0,0.6372,-0.7687,-0.0392,0.0372,-0.01,0.009,0.019
2.0,0.63709998,-0.76879996,-0.0396,0.0367,-0.003,-0.002,0.018
2.0,0.63699996,-0.76889998,-0.04,0.0362,0.001,-0.004,0.021
2.0,0.63679999,-0.76899999,-0.0403,0.0358,0.002,-0.005,0.023
2.0,0.63659996,-0.76919997,-0.0405,0.0355,0.0,-0.004,0.022
2.0,0.63629997,-0.7694,-0.0407,0.0352,0.001,-0.003,0.018
2.0,0.63609999,-0.76969999,-0.0408,0.0349,-0.007,-0.004,0.011
2.0,0.6358,-0.76989996,-0.041,0.0346,-0.016,0.005,0.009
2.0,0.63559997,-0.7701,-0.0412,0.0343,-0.025,0.008,0.016
2.0,0.63529998,-0.77029997,-0.0415,0.0339,-0.034,0.002,0.017
2.0,0.63510001,-0.7705,-0.0417,0.0336,-0.027,-0.001,0.017
2.0,0.63489997,-0.77069998,-0.0419,0.0332,-0.026,-0.015,0.019
2.0,0.63459998,-0.77089995,-0.0421,0.0329,-0.026,-0.019,0.023
2.0,0.63429999,-0.77109998,-0.0423,0.0326,-0.03,-0.011,0.024
2.0,0.634,-0.77139997,-0.0425,0.0325,-0.034,-0.007,0.023
2.0,0.6336,-0.77169997,-0.0427,0.0324,-0.036,-0.005,0.022
2.0,0.63309997,-0.77209997,-0.0428,0.0325,-0.045,-0.002,0.015
2.0,0.63260001,-0.77249998,-0.0427,0.0326,-0.039,-0.002,0.009
2.0,0.63209999,-0.77289999,-0.0425,0.0327,-0.028,-0.006,0.005
2.0,0.63169998,-0.77329999,-0.0424,0.0326,-0.032,-0.021,0.004
2.0,0.63119996,-0.7737,-0.0424,0.0324,-0.028,-0.033,0.01
2.0,0.63080001,-0.77399999,-0.0424,0.0323,-0.032,-0.034,0.015
2.0,0.6304,-0.77429998,-0.0422,0.0323,-0.025,-0.037,0.013
2.0,0.62989998,-0.77469999,-0.042,0.0326,0.003,-0.033,0.008
2.0,0.62939996,-0.77520001,-0.0418,0.0329,0.024,-0.024,0.005
2.0,0.62879997,-0.77559996,-0.0417,0.0331,0.006,-0.009,0.015
2.0,0.62830001,-0.77599996,-0.0416,0.0331,-0.022,0.004,0.035
2.0,0.6279,-0.77639997,-0.0412,0.0331,-0.036,0.001,0.041
2.0,0.62769997,-0.7766,-0.0406,0.0334,-0.012,0.006,0.037
2.0,0.6275,-0.77679998,-0.04,0.0338,0.02,0.007,0.051
2.0,0.62729996,-0.77689999,-0.0396,0.0339,0.042,0.013,0.06900001
2.0,0.62720001,-0.77700001,-0.0398,0.0336,0.03,-0.004,0.059
2.0,0.62709999,-0.77709997,-0.0407,0.0327,0.002,0.004,0.036
2.0,0.62739998,-0.77689999,-0.0421,0.0314,-0.033,0.008,0.016
2.0,0.62739998,-0.77679998,-0.0441,0.0294,-0.06500001,0.014,0.006
2.0,0.62759995,-0.7766,-0.0461,0.0275,-0.08400001,0.004,0.023
2.0,0.62729996,-0.77679998,-0.0482,0.0255,-0.07,0.004,0.0
2.0,0.6268,-0.77709997,-0.0499,0.024,-0.033,0.008,-0.039
2.0,0.62639999,-0.77739996,-0.0513,0.0229,-0.008,0.019,-0.056
2.0,0.62559998,-0.77789998,-0.0526,0.0217,0.005,0.022,-0.057
2.0,0.62489998,-0.7784,-0.0538,0.0205,0.007,0.028,-0.03
2.0,0.6243,-0.77899998,-0.0546,0.0195,-0.007,0.034,-0.025
2.0,0.62360001,-0.77950001,-0.0548,0.019,-0.014,0.032,-0.048
2.0,0.62309998,-0.77989995,-0.0543,0.019,0.009,0.018,-0.072
2.0,0.62259996,-0.78039998,-0.0536,0.0191,0.027,0.011,-0.061
2.0,0.62199998,-0.7809,-0.0528,0.0195,0.021,0.016,-0.035
2.0,0.62149996,-0.78139997,-0.0517,0.02,-0.005,0.013,-0.025
2.0,0.62089998,-0.78189999,-0.0502,0.0209,-0.006,0.005,-0.027
2.0,0.62040001,-0.78239995,-0.0485,0.022,0.023,-0.008,-0.038
2.0,0.61979997,-0.78289998,-0.0468,0.0232,0.068,-0.021,-0.049
2.0,0.61909997,-0.78349996,-0.0453,0.0244,0.081,-0.016,-0.06500001
2.0,0.61829996,-0.78419995,-0.0442,0.0251,0.074,-0.003,-0.059
2.0,0.61759996,-0.78479999,-0.0435,0.0254,0.067,0.003,-0.052
2.0,0.61699998,-0.78529996,-0.0431,0.0254,0.044,0.006,-0.051
2.0,0.6164,-0.78569996,-0.0429,0.0253,0.037,0.004,-0.063
2.0,0.61589998,-0.78609997,-0.0429,0.0251,0.059,0.0,-0.06900001
2.0,0.61549997,-0.78649998,-0.043,0.0247,0.08000001,-0.007,-0.075
2.0,0.61519998,-0.78669995,-0.0434,0.0239,0.074,-0.013,-0.057
2.0,0.61500001,-0.78689998,-0.0441,0.023,0.06900001,-0.005,-0.04
2.0,0.61489999,-0.78689998,-0.0449,0.0217,0.05,0.001,-0.019
2.0,0.61500001,-0.78689998,-0.0457,0.0205,0.045,0.012,0.001
2.0,0.61500001,-0.78679997,-0.0464,0.0196,0.054,0.015,0.023
2.0,0.61509997,-0.78679997,-0.0467,0.0191,0.049,0.009,0.033
2.0,0.61509997,-0.78669995,-0.0469,0.019,0.032,0.007,0.036
2.0,0.61519998,-0.78669995,-0.0467,0.019,0.042,0.01,0.035
2.0,0.6153,-0.78659999,-0.0465,0.0193,0.033,0.008,0.034
2.0,0.6153,-0.78659999,-0.0464,0.0196,0.018,0.013,0.026
2.0,0.6153,-0.78659999,-0.0464,0.0199,0.028,0.016,0.013
2.0,0.6153,-0.78659999,-0.0463,0.0204,0.007,-0.001,0.024
2.0,0.61519998,-0.78659999,-0.0463,0.021,0.01,0.0,0.01
2.0,0.61509997,-0.78669995,-0.0462,0.0218,0.036,0.001,0.007
2.0,0.61509997,-0.78669995,-0.0463,0.0226,0.029,0.004,0.009
2.0,0.61500001,-0.78669995,-0.0463,0.0234,0.03,0.019,0.001
2.0,0.61509997,-0.78659999,-0.0464,0.0241,0.022,0.031,-0.016
2.0,0.61519998,-0.78649998,-0.0465,0.0246,0.035,0.02,-0.007
2.0,0.61539996,-0.78639996,-0.0466,0.0251,0.061,0.008,0.004
2.0,0.61549997,-0.78619999,-0.0467,0.0258,0.064,0.004,0.021
2.0,0.61570001,-0.78609997,-0.0468,0.0264,0.072,0.004,0.026
2.0,0.61589998,-0.7859,-0.0468,0.0271,0.09200001,0.011,0.026
2.0,0.61610001,-0.78569996,-0.0468,0.0278,0.072,0.028,0.017
2.0,0.6164,-0.78539997,-0.047,0.0285,0.027,0.042,0.028
2.0,0.61669999,-0.78509998,-0.047,0.0292,0.003,0.035,0.033
2.0,0.61699998,-0.78490001,-0.0469,0.03,-0.008,0.019,0.011
2.0,0.61719996,-0.78469998,-0.0466,0.031,-0.017,0.004,-0.005
2.0,0.61729997,-0.78459996,-0.0463,0.0321,0.016,-0.004,-0.006
2.0,0.61719996,-0.78459996,-0.046,0.0333,0.024,-0.006,-0.007
2.0,0.61719996,-0.78459996,-0.0458,0.0345,0.008,-0.011,-0.006
2.0,0.61739999,-0.78439999,-0.0458,0.0356,0.004,-0.02,-0.001
2.0,0.61750001,-0.78419995,-0.0459,0.0367,0.005,-0.017,-0.006
2.0,0.61769998,-0.78399998,-0.046,0.038,-0.001,-0.01,-0.011
2.0,0.61790001,-0.78380001,-0.0461,0.0393,0.007,-0.005,-0.004
2.0,0.61799997,-0.78369999,-0.0463,0.0408,0.005,0.002,-0.002
2.0,0.61809999,-0.78349996,-0.0463,0.0423,-0.004,-0.003,0.0
2.0,0.6182,-0.7834,-0.0463,0.0438,0.009,-0.023,0.0
2.0,0.61829996,-0.78319997,-0.0463,0.0454,0.034,-0.022,-0.005
2.0,0.61839998,-0.78299999,-0.0465,0.0469,0.068,0.019,0.008
2.0,0.61839998,-0.78279996,-0.0468,0.0485,0.064,0.049,0.014
2.0,0.61849999,-0.7827,-0.0468,0.05,0.049,0.018,-0.015
2.0,0.61860001,-0.78259999,-0.0466,0.0516,0.078,0.004,-0.045
2.0,0.61860001,-0.78239995,-0.0465,0.0532,0.08000001,0.015,-0.06
2.0,0.61860001,-0.7823,-0.0464,0.0546,0.06900001,0.006,-0.071
2.0,0.61869997,-0.78219998,-0.0464,0.0558,0.06,0.006,-0.09200001
2.0,0.6189,-0.78189999,-0.0466,0.057,0.038,0.02,-0.09
2.0,0.61919999,-0.7816,-0.0469,0.0581,0.011,0.024,-0.063
2.0,0.61969995,-0.78109998,-0.0469,0.0594,0.015,0.014,-0.031
2.0,0.62029999,-0.78049999,-0.0467,0.0608,0.03,0.0,-0.005
2.0,0.62079996,-0.77999997,-0.0463,0.0623,0.029,-0.014,0.012
2.0,0.62129998,-0.77959996,-0.0458,0.0639,0.029,-0.004,0.023
2.0,0.62169999,-0.7791,-0.0452,0.066,0.016,0.007,0.028
2.0,0.62199998,-0.77859998,-0.0444,0.0683,0.007,0.016,0.02
2.0,0.62239999,-0.77819997,-0.0433,0.0709,0.018,0.029,-0.008
2.0,0.62279999,-0.77770001,-0.0421,0.0735,0.06,0.022,-0.023
2.0,0.62309998,-0.7773,-0.041,0.0759,0.11100001,0.02,-0.036
2.0,0.62339997,-0.77689999,-0.04,0.0782,0.13100001,0.025,-0.052
2.0,0.62369996,-0.77639997,-0.0392,0.0802,0.12900001,0.042,-0.07700001
2.0,0.62419999,-0.77590001,-0.0389,0.0819,0.123,0.072,-0.078
2.0,0.62470001,-0.77529997,-0.0389,0.08329999,0.083,0.09100001,-0.082
2.0,0.62540001,-0.77459997,-0.0392,0.0845,0.016,0.14400001,-0.10200001
2.0,0.62619996,-0.77389997,-0.0396,0.0857,0.015,0.19100001,-0.094
2.0,0.62699997,-0.773,-0.0401,0.08679999,-0.006,0.22000001,-0.082
2.0,0.6279,-0.77219999,-0.0406,0.08769999,-0.014,0.28500003,-0.07600001
2.0,0.62879997,-0.77139997,-0.0408,0.0885,0.038,0.324,-0.058
2.0,0.62970001,-0.7705,-0.0407,0.0895,0.081,0.35800001,-0.015
2.0,0.63089997,-0.7694,-0.0407,0.0902,0.10700001,0.39900002,0.04
2.0,0.63199997,-0.76849997,-0.0404,0.0907,0.148,0.45100003,0.075
2.0,0.63319999,-0.76749998,-0.0395,0.0914,0.162,0.49300003,0.078
2.0,0.63449997,-0.76629996,-0.0379,0.0923,0.13500001,0.45200002,0.074
2.0,0.63609999,-0.76499999,-0.0353,0.0936,0.163,0.44800001,0.079
2.0,0.63809997,-0.7633,-0.0317,0.0947,0.22100002,0.45700002,0.132
2.0,0.64039999,-0.76139998,-0.0272,0.0959,0.29300001,0.42800003,0.163
2.0,0.64289999,-0.75940001,-0.0214,0.0969,0.384,0.347,0.15700001
2.0,0.64559996,-0.7572,-0.0142,0.09779999,0.48400003,0.245,0.101
2.0,0.64840001,-0.75479996,-0.0066,0.098,0.5,0.23100001,0.061
2.0,0.6512,-0.75259995,0.0006,0.0972,0.47200003,0.25600001,0.038
2.0,0.65359998,-0.75059998,0.0074,0.0958,0.46600002,0.24700001,-0.001
2.0,0.65560001,-0.74899995,0.0143,0.0941,0.41200003,0.20600002,-0.057
2.0,0.65719998,-0.74779999,0.0207,0.0913,0.34900001,0.20600002,-0.071
2.0,0.65880001,-0.74669999,0.0263,0.087,0.303,0.22900002,-0.045
2.0,0.65999997,-0.74610001,0.0312,0.08109999,0.26800001,0.23800001,-0.142
2.0,0.66009998,-0.74659997,0.0351,0.0733,0.289,0.28,-0.32900003
2.0,0.66060001,-0.74699998,0.0368,0.0637,0.23800001,0.31200001,-0.42900002
2.0,0.66289997,-0.74579996,0.0362,0.0542,0.11000001,0.27400002,-0.2
2.0,0.66649997,-0.74309999,0.0345,0.0478,-0.19900002,0.057,0.24700001
2.0,0.66949999,-0.74059999,0.034,0.0437,-0.31300002,-0.013,0.24400002
2.0,0.67179996,-0.73879999,0.0349,0.0398,-0.23200001,0.009,0.16700001
2.0,0.67309999,-0.73759997,0.0373,0.0374,-0.28800002,-0.02,0.087
2.0,0.67339998,-0.73719996,0.0408,0.0357,-0.26500002,-0.012,-0.033
2.0,0.67320001,-0.73719996,0.0449,0.034,-0.19000001,-0.043,-0.11800001
2.0,0.67259997,-0.73759997,0.0486,0.0323,-0.14400001,-0.036,-0.17500001
2.0,0.67199999,-0.73799998,0.0518,0.03,-0.16900001,-0.046,-0.193
2.0,0.6717,-0.73820001,0.0543,0.027,-0.20500001,-0.045,-0.19900002
2.0,0.67179996,-0.73809999,0.0559,0.0231,-0.21800001,-0.035,-0.18700001
2.0,0.67229998,-0.7378,0.0566,0.0184,-0.21700001,-0.049,-0.16100001
2.0,0.67299998,-0.73729998,0.0563,0.0129,-0.23900001,-0.11800001,-0.109
2.0,0.67369998,-0.73679996,0.0554,0.0071,-0.30500001,-0.17500001,-0.075
2.0,0.67429996,-0.73640001,0.0542,0.0011,-0.31,-0.22800002,-0.032
2.0,0.67460001,-0.73619998,0.0527,-0.0048,-0.32700002,-0.30700001,-0.007
2.0,0.67439997,-0.73640001,0.051,-0.0107,-0.36500001,-0.33200002,0.007
2.0,0.67390001,-0.73689997,0.0494,-0.0161,-0.37800002,-0.33700001,0.026
2.0,0.67299998,-0.73769999,0.0484,-0.0205,-0.39800003,-0.33600003,0.031
2.0,0.67199999,-0.7385,0.0478,-0.0243,-0.38300002,-0.35300002,0.031
2.0,0.671,-0.73929995,0.0477,-0.0277,-0.41600001,-0.32600001,0.012
2.0,0.67009997,-0.74000001,0.0478,-0.0307,-0.40300003,-0.33000001,0.002
2.0,0.66929996,-0.74059999,0.048,-0.0334,-0.40500003,-0.35000002,0.007
