SensorId, TimeStamp (s), FrameNumber, QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g),rm0,rm1,rm2,rm3,rm4,rm5,rm6,rm7,rm8
4,4.3,430,-0.60530001,0.72399998,-0.1401,0.29949999,-0.18200001,-0.36600003,-0.002,0.20058171421270557,0.6723201260147297,0.7125676277231731,0.6370177766498254,0.46308693395004785,-0.6162457657760069,-0.7442951888569519,0.5775258780005291,-0.3353931008296269
4,4.31,431,-0.60539997,0.72349995,-0.1382,0.30109999,-0.22000001,-0.31900001,0.041,0.20065253347063214,0.672368669461824,0.712501882901339,0.6370694474787042,0.4629573212894589,-0.6162897352330861,-0.7442318724033494,0.5775732775939562,-0.3354519773505284
4,4.32,432,-0.60589999,0.72319996,-0.13599999,0.3021,-0.27900001,-0.273,0.07,0.20100677272711412,0.6726112168348062,0.7121730325600872,0.6373276380740311,0.46230899633009104,-0.6165094270643718,-0.7439151558241077,0.5778101270315923,-0.33574647881240427
4,4.33,433,-0.60649997,0.72310001,-0.13349999,0.30230001,-0.31,-0.24300002,0.062,0.20143179990879534,0.6729016439880093,0.7117784820460203,0.6376368344477088,0.46153111605496167,-0.6167724833912146,-0.743535135243122,0.5780937695835299,-0.3360998307463075
4,4.34,434,-0.60699999,0.72319996,-0.131,0.3019,-0.28,-0.22600001,0.044,0.20178599081622284,0.6731431777757211,0.711449700347339,0.637894009322669,0.4608828795835247,-0.6169912512970086,-0.7432184381328044,0.5783296927538837,-0.3363942920125615
4,4.35,435,-0.60769999,0.72359997,-0.12789999,0.301,-0.22000001,-0.18800001,0.03,0.20228180028746723,0.6734805385729274,0.7109894777252194,0.6382532650896096,0.4599754543069162,-0.6172968095151619,-0.7427750957557161,0.5786592655429144,-0.3368064897332312
4,4.36,436,-0.60839999,0.72409999,-0.12419999,0.29979998,-0.17300001,-0.17200001,-0.004,0.20277756457844115,0.6738169984394624,0.7105293181267537,0.6386116179307157,0.45906811171876344,-0.6176015465062262,-0.7423317726916648,0.578988014916546,-0.3372186498926891
4,4.37,437,-0.6092,0.72490001,-0.11979999,0.2983,0.027,-0.16100001,0.026,0.20334410284196855,0.6742004268339126,0.7100034931578609,0.6390200646817175,0.4580312393508351,-0.6179488172275366,-0.7418251362508339,0.5793627259633708,-0.33768964892445785
4,4.38,438,-0.6099,0.7256,-0.1168,0.29620001,1.15700006,0.061,0.41900003,0.20383976702328924,0.6745349593462073,0.7095434715362415,0.6393764857477366,0.45712407998231597,-0.6182517973877596,-0.7413818576501351,0.5796897136573421,-0.33810172585643977
4,4.39,439,-0.6092,0.7274,-0.1147,0.29389998,1.58500004,0.60900003,0.29700002,0.20334410284196855,0.6742004268339126,0.7100034931578609,0.6390200646817175,0.4580312393508351,-0.6179488172275366,-0.7418251362508339,0.5793627259633708,-0.33768964892445785
